district,name,party,zip
4,"McCollum, Betty",DFL,55109
4,"McCollum, Betty",DFL,55110
4,"McCollum, Betty",DFL,55112
4,"McCollum, Betty",DFL,55113
4,"McCollum, Betty",DFL,55114
4,"McCollum, Betty",DFL,55115
4,"McCollum, Betty",DFL,55116
4,"McCollum, Betty",DFL,55117
4,"McCollum, Betty",DFL,55119
4,"McCollum, Betty",DFL,55125
4,"McCollum, Betty",DFL,55126
4,"McCollum, Betty",DFL,55127
4,"McCollum, Betty",DFL,55128
4,"McCollum, Betty",DFL,55129
4,"McCollum, Betty",DFL,55130
4,"McCollum, Betty",DFL,55432
5,"Omar, Ilhan",DFL,55111
5,"Omar, Ilhan",DFL,55305
5,"Omar, Ilhan",DFL,55401
5,"Omar, Ilhan",DFL,55402
5,"Omar, Ilhan",DFL,55403
5,"Omar, Ilhan",DFL,55404
5,"Omar, Ilhan",DFL,55405
5,"Omar, Ilhan",DFL,55406
5,"Omar, Ilhan",DFL,55407
5,"Omar, Ilhan",DFL,55408
5,"Omar, Ilhan",DFL,55409
5,"Omar, Ilhan",DFL,55410
5,"Omar, Ilhan",DFL,55411
5,"Omar, Ilhan",DFL,55412
5,"Omar, Ilhan",DFL,55413
5,"Omar, Ilhan",DFL,55414
5,"Omar, Ilhan",DFL,55415
5,"Omar, Ilhan",DFL,55416
5,"Omar, Ilhan",DFL,55417
5,"Omar, Ilhan",DFL,55418
5,"Omar, Ilhan",DFL,55419
5,"Omar, Ilhan",DFL,55421
5,"Omar, Ilhan",DFL,55422
5,"Omar, Ilhan",DFL,55423
5,"Omar, Ilhan",DFL,55424
5,"Omar, Ilhan",DFL,55426
5,"Omar, Ilhan",DFL,55427
5,"Omar, Ilhan",DFL,55428
5,"Omar, Ilhan",DFL,55429
5,"Omar, Ilhan",DFL,55430
5,"Omar, Ilhan",DFL,55432
5,"Omar, Ilhan",DFL,55433
5,"Omar, Ilhan",DFL,55436
5,"Omar, Ilhan",DFL,55450
5,"Omar, Ilhan",DFL,55454
5,"Omar, Ilhan",DFL,55455
5,"Omar, Ilhan",DFL,55487
6,"Emmer, Tom",Rep,55005
6,"Emmer, Tom",Rep,55011
6,"Emmer, Tom",Rep,55014
6,"Emmer, Tom",Rep,55025
6,"Emmer, Tom",Rep,55038
6,"Emmer, Tom",Rep,55070
6,"Emmer, Tom",Rep,55079
6,"Emmer, Tom",Rep,55092
6,"Emmer, Tom",Rep,55110
6,"Emmer, Tom",Rep,55301
6,"Emmer, Tom",Rep,55302
6,"Emmer, Tom",Rep,55303
6,"Emmer, Tom",Rep,55304
6,"Emmer, Tom",Rep,55308
6,"Emmer, Tom",Rep,55309
6,"Emmer, Tom",Rep,55313
6,"Emmer, Tom",Rep,55315
6,"Emmer, Tom",Rep,55317
6,"Emmer, Tom",Rep,55318
6,"Emmer, Tom",Rep,55319
