district,name,party,zip
32,Michael Kreun,R,55449
33,Karin Housley,R,55003
33,Karin Housley,R,55025
33,Karin Housley,R,55038
33,Karin Housley,R,55047
33,Karin Housley,R,55073
33,Karin Housley,R,55082
33,Karin Housley,R,55090
33,Karin Housley,R,55110
33,Karin Housley,R,55115
34,John Hoffman,DFL,55311
34,John Hoffman,DFL,55316
34,John Hoffman,DFL,55327
34,John Hoffman,DFL,55369
34,John Hoffman,DFL,55374
34,John Hoffman,DFL,55433
34,John Hoffman,DFL,55443
34,John Hoffman,DFL,55444
34,John Hoffman,DFL,55445
34,John Hoffman,DFL,55448
35,Jim Abeler,R,55303
35,Jim Abeler,R,55304
35,Jim Abeler,R,55433
35,Jim Abeler,R,55448
36,Heather Gustafson,DFL,55014
36,Heather Gustafson,DFL,55025
36,Heather Gustafson,DFL,55038
36,Heather Gustafson,DFL,55109
36,Heather Gustafson,DFL,55110
36,Heather Gustafson,DFL,55115
36,Heather Gustafson,DFL,55126
36,Heather Gustafson,DFL,55127
37,Warren Limmer,R,55311
37,Warren Limmer,R,55328
37,Warren Limmer,R,55340
37,Warren Limmer,R,55356
37,Warren Limmer,R,55357
37,Warren Limmer,R,55359
37,Warren Limmer,R,55369
37,Warren Limmer,R,55373
37,Warren Limmer,R,55374
37,Warren Limmer,R,55391
38,Susan Pha,DFL,55369
38,Susan Pha,DFL,55428
38,Susan Pha,DFL,55429
38,Susan Pha,DFL,55430
38,Susan Pha,DFL,55443
38,Susan Pha,DFL,55444
38,Susan Pha,DFL,55445
39,Mary K Kunesh,DFL,55112
39,Mary K Kunesh,DFL,55418
39,Mary K Kunesh,DFL,55421
39,Mary K Kunesh,DFL,55432
39,Mary K Kunesh,DFL,55433
40,John Marty,DFL,55112
40,John Marty,DFL,55113
40,John Marty,DFL,55126
41,Judy Seeberger,DFL,55001
41,Judy Seeberger,DFL,55016
41,Judy Seeberger,DFL,55033
41,Judy Seeberger,DFL,55042
41,Judy Seeberger,DFL,55043
41,Judy Seeberger,DFL,55082
41,Judy Seeberger,DFL,55115
42,Bonnie Westlin,DFL,55311
42,Bonnie Westlin,DFL,55391
42,Bonnie Westlin,DFL,55441
42,Bonnie Westlin,DFL,55442
42,Bonnie Westlin,DFL,55446
42,Bonnie Westlin,DFL,55447
43,Ann H. Rest,DFL,55416
43,Ann H. Rest,DFL,55422
43,Ann H. Rest,DFL,55426
43,Ann H. Rest,DFL,55427
43,Ann H. Rest,DFL,55428
43,Ann H. Rest,DFL,55429
43,Ann H. Rest,DFL,55441
44,Tou Xiong,DFL,55109
44,Tou Xiong,DFL,55113
44,Tou Xiong,DFL,55115
44,Tou Xiong,DFL,55117
44,Tou Xiong,DFL,55119
44,Tou Xiong,DFL,55127
44,Tou Xiong,DFL,55128
45,Kelly Morrison,DFL,55305
45,Kelly Morrison,DFL,55323
45,Kelly Morrison,DFL,55331
45,Kelly Morrison,DFL,55343
45,Kelly Morrison,DFL,55345
45,Kelly Morrison,DFL,55356
45,Kelly Morrison,DFL,55359
45,Kelly Morrison,DFL,55361
45,Kelly Morrison,DFL,55364
45,Kelly Morrison,DFL,55375
45,Kelly Morrison,DFL,55384
45,Kelly Morrison,DFL,55388
45,Kelly Morrison,DFL,55391
45,Kelly Morrison,DFL,55392
45,Kelly Morrison,DFL,55426
46,Ron Latz,DFL,55305
46,Ron Latz,DFL,55343
46,Ron Latz,DFL,55416
46,Ron Latz,DFL,55424
46,Ron Latz,DFL,55426
46,Ron Latz,DFL,55436
47,Nicole Mitchell,DFL,55119
47,Nicole Mitchell,DFL,55125
47,Nicole Mitchell,DFL,55129
48,Julia Coleman,R,55317
48,Julia Coleman,R,55318
48,Julia Coleman,R,55322
48,Julia Coleman,R,55331
48,Julia Coleman,R,55360
48,Julia Coleman,R,55368
48,Julia Coleman,R,55386
48,Julia Coleman,R,55387
48,Julia Coleman,R,55397
49,Steve Cwodzinski,DFL,55343
49,Steve Cwodzinski,DFL,55344
49,Steve Cwodzinski,DFL,55345
49,Steve Cwodzinski,DFL,55346
49,Steve Cwodzinski,DFL,55347
50,Alice Mann,DFL,55410
50,Alice Mann,DFL,55416
50,Alice Mann,DFL,55423
50,Alice Mann,DFL,55424
50,Alice Mann,DFL,55431
50,Alice Mann,DFL,55435
50,Alice Mann,DFL,55437
50,Alice Mann,DFL,55438
50,Alice Mann,DFL,55439
51,Melissa Halvorson Wiklund,DFL,55111
51,Melissa Halvorson Wiklund,DFL,55417
51,Melissa Halvorson Wiklund,DFL,55420
51,Melissa Halvorson Wiklund,DFL,55423
51,Melissa Halvorson Wiklund,DFL,55425
51,Melissa Halvorson Wiklund,DFL,55431
51,Melissa Halvorson Wiklund,DFL,55450
52,Jim Carlson,DFL,55118
52,Jim Carlson,DFL,55120
52,Jim Carlson,DFL,55121
52,Jim Carlson,DFL,55122
52,Jim Carlson,DFL,55123
52,Jim Carlson,DFL,55150
52,Jim Carlson,DFL,55337
53,Matt Klein,DFL,55016
53,Matt Klein,DFL,55055
53,Matt Klein,DFL,55071
53,Matt Klein,DFL,55075
53,Matt Klein,DFL,55076
53,Matt Klein,DFL,55077
53,Matt Klein,DFL,55118
53,Matt Klein,DFL,55123
53,Matt Klein,DFL,55129
54,Eric Pratt,R,55352
54,Eric Pratt,R,55372
54,Eric Pratt,R,55379
55,Lindsey Port,DFL,55124
55,Lindsey Port,DFL,55306
55,Lindsey Port,DFL,55337
55,Lindsey Port,DFL,55372
55,Lindsey Port,DFL,55378
56,Erin Maye Quade,DFL,55068
56,Erin Maye Quade,DFL,55122
56,Erin Maye Quade,DFL,55123
56,Erin Maye Quade,DFL,55124
57,Zach Duckworth,R,55020
57,Zach Duckworth,R,55024
57,Zach Duckworth,R,55044
57,Zach Duckworth,R,55054
57,Zach Duckworth,R,55057
57,Zach Duckworth,R,55068
57,Zach Duckworth,R,55088
57,Zach Duckworth,R,55372
58,Bill Lieske,R,55009
58,Bill Lieske,R,55018
58,Bill Lieske,R,55019
58,Bill Lieske,R,55020
58,Bill Lieske,R,55021
58,Bill Lieske,R,55024
58,Bill Lieske,R,55031
58,Bill Lieske,R,55033
58,Bill Lieske,R,55046
58,Bill Lieske,R,55053
58,Bill Lieske,R,55057
58,Bill Lieske,R,55065
58,Bill Lieske,R,55068
58,Bill Lieske,R,55085
58,Bill Lieske,R,55088
58,Bill Lieske,R,55089
58,Bill Lieske,R,55352
58,Bill Lieske,R,55372
58,Bill Lieske,R,55946
58,Bill Lieske,R,56069
58,Bill Lieske,R,56071
59,Bobby Joe Champion,DFL,55401
59,Bobby Joe Champion,DFL,55403
59,Bobby Joe Champion,DFL,55405
59,Bobby Joe Champion,DFL,55411
59,Bobby Joe Champion,DFL,55412
59,Bobby Joe Champion,DFL,55413
59,Bobby Joe Champion,DFL,55414
59,Bobby Joe Champion,DFL,55415
59,Bobby Joe Champion,DFL,55422
59,Bobby Joe Champion,DFL,55430
60,Kari Dziedzic,DFL,55413
60,Kari Dziedzic,DFL,55414
60,Kari Dziedzic,DFL,55418
60,Kari Dziedzic,DFL,55454
60,Kari Dziedzic,DFL,55455
61,Scott Dibble,DFL,55401
61,Scott Dibble,DFL,55402
61,Scott Dibble,DFL,55403
61,Scott Dibble,DFL,55404
61,Scott Dibble,DFL,55405
61,Scott Dibble,DFL,55408
61,Scott Dibble,DFL,55409
61,Scott Dibble,DFL,55410
61,Scott Dibble,DFL,55415
61,Scott Dibble,DFL,55416
61,Scott Dibble,DFL,55419
61,Scott Dibble,DFL,55487
62,Omar Fateh,DFL,55403
62,Omar Fateh,DFL,55404
62,Omar Fateh,DFL,55405
62,Omar Fateh,DFL,55407
62,Omar Fateh,DFL,55408
62,Omar Fateh,DFL,55409
62,Omar Fateh,DFL,55419
63,Zaynab Mohamed,DFL,55404
63,Zaynab Mohamed,DFL,55406
63,Zaynab Mohamed,DFL,55407
63,Zaynab Mohamed,DFL,55410
63,Zaynab Mohamed,DFL,55414
63,Zaynab Mohamed,DFL,55417
63,Zaynab Mohamed,DFL,55419
64,Erin Murphy,DFL,55102
64,Erin Murphy,DFL,55104
64,Erin Murphy,DFL,55105
64,Erin Murphy,DFL,55116
65,Sandy Pappas,DFL,55101
65,Sandy Pappas,DFL,55102
65,Sandy Pappas,DFL,55103
65,Sandy Pappas,DFL,55104
65,Sandy Pappas,DFL,55107
65,Sandy Pappas,DFL,55117
65,Sandy Pappas,DFL,55118
65,Sandy Pappas,DFL,55130
66,Clare Oumou Verbeten,DFL,55103
66,Clare Oumou Verbeten,DFL,55104
66,Clare Oumou Verbeten,DFL,55106
66,Clare Oumou Verbeten,DFL,55108
66,Clare Oumou Verbeten,DFL,55113
66,Clare Oumou Verbeten,DFL,55114
66,Clare Oumou Verbeten,DFL,55117
66,Clare Oumou Verbeten,DFL,55130
67,Foung Hawj,DFL,55106
67,Foung Hawj,DFL,55119
67,Foung Hawj,DFL,55130
