district,name,mcdname,mcd,pop
26,Jeremy Miller,Money Creek Township,27055665008,578
26,Jeremy Miller,Mound Prairie Township,27055665051,570
26,Jeremy Miller,Newburg Township,27045665091,437
26,Jeremy Miller,New Hartford Township,27169665096,811
26,Jeremy Miller,Norway Township,27045665178,370
26,Jeremy Miller,Ostrander City,270452396101,174
26,Jeremy Miller,Peterson City,270452396194,234
26,Jeremy Miller,Pilot Mound Township,27045665300,368
26,Jeremy Miller,Pleasant Hill Township,27169665320,533
26,Jeremy Miller,Preble Township,27045665352,208
26,Jeremy Miller,Preston City,270452396272,1322
26,Jeremy Miller,Preston Township,27045665355,370
26,Jeremy Miller,Racine City,270992396304,458
26,Jeremy Miller,Racine Township,27099665371,472
26,Jeremy Miller,Richmond Township,27169665416,636
26,Jeremy Miller,Rollingstone City,271692396421,678
26,Jeremy Miller,Rollingstone Township,27169665449,770
26,Jeremy Miller,Rushford City,270452396449,1860
26,Jeremy Miller,Rushford Village City,270452396450,790
26,Jeremy Miller,Sheldon Township,27055665587,300
26,Jeremy Miller,Spring Grove City,270552395931,1256
26,Jeremy Miller,Spring Grove Township,27055665673,343
26,Jeremy Miller,Spring Valley City,270452395937,2447
26,Jeremy Miller,Spring Valley Township,27045665682,545
26,Jeremy Miller,Stockton City,271692395971,809
26,Jeremy Miller,Sumner Township,27045665738,482
26,Jeremy Miller,Union Township,27055665839,324
26,Jeremy Miller,Utica Township,27169665846,574
26,Jeremy Miller,Warren Township,27169665917,586
26,Jeremy Miller,Whalan City,270452397290,67
26,Jeremy Miller,Wilmington Township,27055666005,427
26,Jeremy Miller,Wilson Township,27169666009,1176
26,Jeremy Miller,Winnebago Township,27055666022,227
26,Jeremy Miller,Winona City,271692397348,25920
26,Jeremy Miller,Wiscoy Township,27169666033,347
26,Jeremy Miller,Wykoff City,270452397385,432
26,Jeremy Miller,York Township,27045666067,367
26,Jeremy Miller,Yucatan Township,27055666070,328
27,Andrew Mathews,Baldwin Township,27141663496,7104
27,Andrew Mathews,Becker City,271412394103,4877
27,Andrew Mathews,Becker Township,27141663546,5496
27,Andrew Mathews,Bethel City,270032394156,476
27,Andrew Mathews,Big Lake City,271412394164,11686
27,Andrew Mathews,Big Lake Township,27141663589,7924
27,Andrew Mathews,Blue Hill Township,27141663626,2507
27,Andrew Mathews,Clear Lake City,271412393550,641
27,Andrew Mathews,Clear Lake Township,27141663816,1675
27,Andrew Mathews,Greenbush Township,27095664336,1299
27,Andrew Mathews,Haven Township,27141664416,2479
27,Andrew Mathews,Livonia Township,27141664808,6174
27,Andrew Mathews,Orrock Township,27141665219,3544
27,Andrew Mathews,Palmer Township,27141665250,2517
27,Andrew Mathews,Princeton City,270952396279,4766
27,Andrew Mathews,Princeton City,271412396279,53
27,Andrew Mathews,Princeton Township,27095665358,2228
27,Andrew Mathews,Saint Francis City,270032396487,8142
27,Andrew Mathews,Saint Francis City,270592396487,0
27,Andrew Mathews,Santiago Township,27141665552,1846
27,Andrew Mathews,Spencer Brook Township,27059665662,1670
27,Andrew Mathews,Stanford Township,27059665693,2299
27,Andrew Mathews,Zimmerman City,271412397401,6189
28,Mark Koran,Amador Township,27025663425,842
28,Mark Koran,Bradford Township,27059663646,3427
28,Mark Koran,Braham City,270592394236,1781
28,Mark Koran,Cambridge City,270592393505,9630
28,Mark Koran,Cambridge Township,27059663730,2495
28,Mark Koran,Center City City,27025663772,629
28,Mark Koran,Chisago City City,27025663797,5564
28,Mark Koran,Chisago Lake Township,27025663798,4812
28,Mark Koran,Fish Lake Township,27025664172,2193
28,Mark Koran,Franconia Township,27025664214,1713
28,Mark Koran,Harris City,270252394302,1111
28,Mark Koran,Isanti City,270592395443,6804
28,Mark Koran,Isanti Township,27059664560,2243
28,Mark Koran,Lent Township,27025664753,2962
28,Mark Koran,Lindstrom City,270252395717,4888
28,Mark Koran,Maple Ridge Township,27059664906,715
28,Mark Koran,North Branch City,270252395250,10787
28,Mark Koran,North Branch Township,27059665145,1718
28,Mark Koran,Oxford Township,27059665246,989
28,Mark Koran,Shafer City,270252395853,1142
28,Mark Koran,Shafer Township,27025665580,1131
28,Mark Koran,Springvale Township,27059665680,1560
28,Mark Koran,Stacy City,270252395946,1703
28,Mark Koran,Stanchfield Township,27059665692,1156
28,Mark Koran,Sunrise Township,27025665745,2107
28,Mark Koran,Taylors Falls City,270252396034,1055
28,Mark Koran,Wyanett Township,27059666060,1755
28,Mark Koran,Wyoming City,270252397388,8032
29,Bruce Anderson,Albion Township,27171663405,1264
29,Bruce Anderson,Annandale City,271712393962,3330
29,Bruce Anderson,Buffalo City,271712393453,16168
29,Bruce Anderson,Buffalo Township,27171663696,1883
29,Bruce Anderson,Chatham Township,27171663788,1362
29,Bruce Anderson,Clearwater City,271712393554,1918
29,Bruce Anderson,Clearwater Township,27171663818,1372
29,Bruce Anderson,Corinna Township,27171663870,2540
29,Bruce Anderson,Delano City,271712394495,6373
29,Bruce Anderson,Franklin Township,27171664219,2997
29,Bruce Anderson,French Lake Township,27171664231,1213
29,Bruce Anderson,Howard Lake City,271712394430,1930
29,Bruce Anderson,Kingston City,270932395538,184
29,Bruce Anderson,Kingston Township,27093664639,1258
29,Bruce Anderson,Maple Lake City,271712395840,2159
29,Bruce Anderson,Maple Lake Township,27171664903,2144
29,Bruce Anderson,Marysville Township,27171664927,2020
29,Bruce Anderson,Middleville Township,27171664966,1009
29,Bruce Anderson,Monticello City,271712395385,14461
29,Bruce Anderson,Monticello Township,27171665015,3303
29,Bruce Anderson,Montrose City,271712395389,3775
29,Bruce Anderson,Rockford City,270532396406,455
29,Bruce Anderson,Rockford City,271712396406,4045
29,Bruce Anderson,Rockford Township,27171665436,54
29,Bruce Anderson,Silver Creek Township,27171665614,2559
29,Bruce Anderson,South Haven City,271712395915,185
29,Bruce Anderson,Southside Township,27171665656,1526
29,Bruce Anderson,Victor Township,27171665868,1194
29,Bruce Anderson,Waverly City,271712397226,1900
29,Bruce Anderson,Woodland Township,27171666043,1153
30,Eric Lucero,Albertville City,271712393904,7896
30,Eric Lucero,Elk River City,271412394650,25835
30,Eric Lucero,Hanover City,270532394288,666
30,Eric Lucero,Hanover City,271712394288,2875
30,Eric Lucero,Nowthen City,270032437910,4536
30,Eric Lucero,Oak Grove City,270032395282,2434
30,Eric Lucero,Otsego City,271712396105,19966
30,Eric Lucero,Rockford Township,27171665436,3324
30,Eric Lucero,Saint Michael City,271712396509,18235
31,Cal K. Bahr,Andover City,270032393954,25356
31,Cal K. Bahr,Athens Township,27059663470,2112
31,Cal K. Bahr,East Bethel City,270032394596,11786
31,Cal K. Bahr,Ham Lake City,270032394273,7134
31,Cal K. Bahr,Linwood Township,27003664793,5334
31,Cal K. Bahr,Oak Grove City,270032395282,6495
31,Cal K. Bahr,Ramsey City,270032396311,27646
32,Michael Kreun,Blaine City,270032394183,70222
32,Michael Kreun,Columbus City,270032393610,4159
32,Michael Kreun,Ham Lake City,270032394273,9330
32,Michael Kreun,Lexington City,270032395696,2248
33,Karin Housley,Bayport City,271632394090,4024
33,Karin Housley,Dellwood City,271632394503,1167
33,Karin Housley,Forest Lake City,271632394789,20611
33,Karin Housley,Grant City,271632394963,1385
33,Karin Housley,Hugo City,271632394440,15766
33,Karin Housley,Mahtomedi City,271632395818,8149
33,Karin Housley,Marine on Saint Croix City,271632395007,664
33,Karin Housley,May Township,27163664932,2670
33,Karin Housley,Oak Park Heights City,271632395285,4839
33,Karin Housley,Scandia City,271632396548,3984
33,Karin Housley,Stillwater City,271632395969,19420
33,Karin Housley,Stillwater Township,27163665712,1859
33,Karin Housley,Willernie City,271632397314,504
34,John Hoffman,Brooklyn Park City,270532393429,37205
34,John Hoffman,Champlin City,270532393797,23919
34,John Hoffman,Coon Rapids City,270032393628,3357
34,John Hoffman,Dayton City,270532394471,7212
34,John Hoffman,Dayton City,271712394471,50
34,John Hoffman,Rogers City,270532396415,13295
35,Jim Abeler,Andover City,270032393954,7245
35,Jim Abeler,Anoka City,270032393964,17921
35,Jim Abeler,Coon Rapids City,270032393628,60242
36,Heather Gustafson,Birchwood Village City,271632394171,863
36,Heather Gustafson,Centerville City,270032393784,3896
36,Heather Gustafson,Circle Pines City,270032393526,5025
36,Heather Gustafson,Gem Lake City,271232394871,528
36,Heather Gustafson,Lino Lakes City,270032395725,21399
36,Heather Gustafson,North Oaks City,271232395259,5272
36,Heather Gustafson,Vadnais Heights City,271232397106,12912
36,Heather Gustafson,White Bear Lake City,271232397299,24486
36,Heather Gustafson,White Bear Lake City,271632397299,397
36,Heather Gustafson,White Bear Township,27123665981,11049
37,Warren Limmer,Corcoran City,270532393634,6193
37,Warren Limmer,Greenfield City,270532394988,2903
37,Warren Limmer,Independence City,270532395420,3755
37,Warren Limmer,Loretto City,270532395764,646
37,Warren Limmer,Maple Grove City,270532395838,63760
37,Warren Limmer,Maple Plain City,270532395841,1743
37,Warren Limmer,Medina City,270532395084,6837
38,Susan Pha,Brooklyn Center City,270532393428,33782
38,Susan Pha,Brooklyn Park City,270532393429,49273
38,Susan Pha,Osseo City,270532396098,2688
39,Mary K Kunesh,Columbia Heights City,270032393607,21973
39,Mary K Kunesh,Fridley City,270032394826,29590
39,Mary K Kunesh,Hilltop City,270032394389,958
39,Mary K Kunesh,New Brighton City,271232395187,15642
39,Mary K Kunesh,Saint Anthony City,270532396471,5612
39,Mary K Kunesh,Saint Anthony City,271232396471,3645
39,Mary K Kunesh,Spring Lake Park City,270032395934,6983
39,Mary K Kunesh,Spring Lake Park City,271232395934,205
40,John Marty,Arden Hills City,271232393979,9939
40,John Marty,Blaine City,271232394183,0
40,John Marty,Mounds View City,271232395118,13249
40,John Marty,New Brighton City,271232395187,7812
40,John Marty,Roseville City,271232396435,27122
40,John Marty,Shoreview City,271232395876,26921
41,Judy Seeberger,Afton City,271632393887,2955
41,Judy Seeberger,Baytown Township,27163663529,2088
41,Judy Seeberger,Cottage Grove City,271632393644,33549
41,Judy Seeberger,Denmark Township,27163663965,1801
41,Judy Seeberger,Grant City,271632394963,2585
41,Judy Seeberger,Hastings City,270372394320,22152
41,Judy Seeberger,Hastings City,271632394320,2
41,Judy Seeberger,Lake Elmo City,271632395589,11326
41,Judy Seeberger,Lakeland City,271632395609,1710
41,Judy Seeberger,Lakeland Shores City,271632395610,339
41,Judy Seeberger,Lake Saint Croix Beach City,271632395599,1050
41,Judy Seeberger,Nininger Township,27037665126,865
41,Judy Seeberger,Saint Marys Point City,271632396508,346
41,Judy Seeberger,West Lakeland Township,27163665966,3976
42,Bonnie Westlin,Maple Grove City,270532395838,6485
42,Bonnie Westlin,Medicine Lake City,270532395082,337
42,Bonnie Westlin,Plymouth City,270532396242,78234
43,Ann H. Rest,Crystal City,270532393683,23414
43,Ann H. Rest,Golden Valley City,270532394924,22552
43,Ann H. Rest,New Hope City,270532395201,21902
43,Ann H. Rest,Plymouth City,270532396242,2792
43,Ann H. Rest,Robbinsdale City,270532396388,14646
44,Tou Xiong,Landfall City,271632395626,843
44,Tou Xiong,Little Canada City,271232395733,10819
44,Tou Xiong,Maplewood City,271232395846,32314
44,Tou Xiong,North Saint Paul City,271232395261,12364
44,Tou Xiong,Oakdale City,271632395287,28323
44,Tou Xiong,Pine Springs City,271632396211,377
45,Kelly Morrison,Deephaven City,270532394486,3899
45,Kelly Morrison,Excelsior City,270532394717,2355
45,Kelly Morrison,Greenwood City,270532394245,726
45,Kelly Morrison,Long Lake City,270532395756,1741
45,Kelly Morrison,Minnetonka Beach City,270532395351,546
45,Kelly Morrison,Minnetonka City,270532395350,32617
45,Kelly Morrison,Minnetrista City,270532395352,8267
45,Kelly Morrison,Mound City,270532395111,9393
45,Kelly Morrison,Orono City,270532396081,8315
45,Kelly Morrison,Saint Bonifacius City,270532396475,2307
45,Kelly Morrison,Shorewood City,270532395877,7779
45,Kelly Morrison,Spring Park City,270532395935,1734
45,Kelly Morrison,Tonka Bay City,270532397036,1442
45,Kelly Morrison,Wayzata City,270532397235,4434
45,Kelly Morrison,Woodland City,270532397370,384
46,Ron Latz,Edina City,270532394621,15664
46,Ron Latz,Hopkins City,270532394417,19097
46,Ron Latz,Saint Louis Park City,270532396500,50010
47,Nicole Mitchell,Maplewood City,271232395846,9774
47,Nicole Mitchell,Woodbury City,271632397369,75082
48,Julia Coleman,Benton Township,27019663571,753
48,Julia Coleman,Chanhassen City,270192393799,25947
48,Julia Coleman,Chaska City,270192393809,27810
48,Julia Coleman,Cologne City,270192393601,2047
48,Julia Coleman,Laketown Township,27019664705,1963
48,Julia Coleman,Mayer City,270192395049,2453
48,Julia Coleman,Shorewood City,270192395877,4
48,Julia Coleman,Victoria City,270192397135,10546
48,Julia Coleman,Waconia City,270192397159,13036
48,Julia Coleman,Waconia Township,27019665887,1068
49,Steve Cwodzinski,Chanhassen City,270532393799,0
49,Steve Cwodzinski,Eden Prairie City,270532394614,64188
49,Steve Cwodzinski,Minnetonka City,270532395350,21146
50,Alice Mann,Bloomington City,270532394198,47050
50,Alice Mann,Edina City,270532394621,37830
51,Melissa Halvorson Wiklund,Bloomington City,270532394198,42947
51,Melissa Halvorson Wiklund,Fort Snelling Unorganized,27053664202,438
51,Melissa Halvorson Wiklund,Minneapolis City,270532395345,5154
51,Melissa Halvorson Wiklund,Richfield City,270532396362,36994
52,Jim Carlson,Burnsville City,270372393472,11592
52,Jim Carlson,Eagan City,270372394586,64342
52,Jim Carlson,Mendota City,270372395096,183
52,Jim Carlson,Mendota Heights City,270372395097,9220
53,Matt Klein,Cottage Grove City,271632393644,5290
53,Matt Klein,Grey Cloud Island Township,27163664354,283
53,Matt Klein,Inver Grove Heights City,270372395429,35774
53,Matt Klein,Lilydale City,270372395708,760
53,Matt Klein,Mendota Heights City,270372395097,2573
53,Matt Klein,Newport City,271632395227,3797
53,Matt Klein,Saint Paul Park City,271632396516,5544
53,Matt Klein,South Saint Paul City,270372395918,20769
53,Matt Klein,Sunfish Lake City,270372396006,522
53,Matt Klein,West Saint Paul City,270372397275,9686
54,Eric Pratt,Jackson Township,27139664569,1616
54,Eric Pratt,Jordan City,271392395483,6656
54,Eric Pratt,Louisville Township,27139664829,1342
54,Eric Pratt,Prior Lake City,271392396284,27617
54,Eric Pratt,Sand Creek Township,27139665541,1497
54,Eric Pratt,Shakopee City,271392395854,43698
54,Eric Pratt,Spring Lake Township,27139665676,3464
55,Lindsey Port,Burnsville City,270372393472,52725
55,Lindsey Port,Savage City,271392396543,32465
56,Erin Maye Quade,Apple Valley City,270372393967,56374
56,Erin Maye Quade,Eagan City,270372394586,4513
56,Erin Maye Quade,Rosemount City,270372396433,24196
57,Zach Duckworth,Credit River Township,27139663886,5493
57,Zach Duckworth,Elko New Market City,271392394658,4744
57,Zach Duckworth,Eureka Township,27037664113,1373
57,Zach Duckworth,Lakeville City,270372395614,69490
57,Zach Duckworth,New Market Township,27139665104,3627
58,Bill Lieske,Bridgewater Township,27131663665,1830
58,Bill Lieske,Castle Rock Township,27037663763,1544
58,Bill Lieske,Cedar Lake Township,27139663767,3050
58,Bill Lieske,Coates City,270372393579,147
58,Bill Lieske,Dennison City,270492394516,209
58,Bill Lieske,Dennison City,271312394516,14
58,Bill Lieske,Dundas City,271312394572,1712
58,Bill Lieske,Empire Township,27037664099,3199
58,Bill Lieske,Farmington City,270372394747,23416
58,Bill Lieske,Forest Township,27131664191,1330
58,Bill Lieske,Greenvale Township,27037664346,796
58,Bill Lieske,Hampton City,270372394282,744
58,Bill Lieske,Hampton Township,27037664386,832
58,Bill Lieske,Helena Township,27139664443,1795
58,Bill Lieske,Lonsdale City,271312395762,4661
58,Bill Lieske,Marshan Township,27037664919,1153
58,Bill Lieske,New Prague City,271392395211,4706
58,Bill Lieske,New Trier City,270372395216,86
58,Bill Lieske,Northfield City,270372395265,1261
58,Bill Lieske,Northfield City,271312395265,19539
58,Bill Lieske,Northfield Township,27131665155,857
58,Bill Lieske,Randolph City,270372396316,466
58,Bill Lieske,Randolph Township,27037665377,760
58,Bill Lieske,Ravenna Township,27037665381,2354
58,Bill Lieske,Rosemount City,270372396433,1454
58,Bill Lieske,Sciota Township,27037665569,460
58,Bill Lieske,Stanton Township,27049665695,1140
58,Bill Lieske,Vermillion City,270372397127,441
58,Bill Lieske,Vermillion Township,27037665860,1290
58,Bill Lieske,Warsaw Township,27049665920,598
58,Bill Lieske,Waterford Township,27037665929,538
58,Bill Lieske,Webster Township,27131665945,1777
58,Bill Lieske,Wheatland Township,27131665977,1286
59,Bobby Joe Champion,Minneapolis City,270532395345,84924
60,Kari Dziedzic,Minneapolis City,270532395345,84969
61,Scott Dibble,Minneapolis City,270532395345,85044
62,Omar Fateh,Minneapolis City,270532395345,85241
63,Zaynab Mohamed,Minneapolis City,270532395345,84624
64,Erin Murphy,Saint Paul City,271232396511,85022
65,Sandy Pappas,Saint Paul City,271232396511,73878
65,Sandy Pappas,West Saint Paul City,270372397275,10946
66,Clare Oumou Verbeten,Falcon Heights City,271232394738,5369
66,Clare Oumou Verbeten,Lauderdale City,271232395642,2271
66,Clare Oumou Verbeten,Roseville City,271232396435,9132
66,Clare Oumou Verbeten,Saint Paul City,271232396511,67578
67,Foung Hawj,Saint Paul City,271232396511,85049
